-165.771484, 1013.183594, 825.195312
-171.630859, 834.472656, 753.906250
-89.111328, 667.968750, 1005.371094
-249.755859, 599.121094, 969.726562
-277.099609, 237.304688, 902.343750
-350.830078, 238.281250, 1034.179688
-324.951172, -6.591797, 1000.488281
-170.166016, 221.191406, 817.382812
-297.607422, -450.927734, 875.976562
-264.892578, -471.923828, 784.667969
-228.759766, -771.728516, 739.746094
-189.208984, -776.611328, 586.425781
-177.978516, -985.107422, 496.093750
-180.419922, -785.888672, 410.156250
-156.494141, -871.826172, 353.027344
-219.970703, -834.716797, 296.875000
-170.166016, -775.146484, 433.593750
-239.990234, -1006.591797, 407.226562
-184.814453, -808.349609, 333.007812
-,-,-
-228.759766, 506.835938, 704.101562
-267.822266, 485.351562, 679.687500
-184.814453, 579.589844, 734.375000
-216.552734, 685.546875, 659.179688
-166.748047, 677.246094, 701.171875
-174.560547, 856.445312, 668.945312
-194.091797, 834.472656, 630.371094
-189.208984, 993.652344, 633.300781
-222.412109, 1136.718750, 630.859375
-195.068359, 1004.882812, 564.941406
-190.673828, 1019.531250, 724.609375
-142.822266, 805.664062, 712.890625
-170.654297, 858.398438, 895.996094
-181.396484, 762.695312, 907.714844
-353.271484, 762.695312, 967.773438
-282.958984, 269.531250, 787.109375
-401.123047, 232.421875, 1009.277344
-331.298828, 66.406250, 1082.031250
-375.244141, -118.408203, 877.929688
-301.025391, -310.302734, 938.476562
-331.298828, -501.220703, 747.070312
-249.755859, -730.224609, 736.328125
-197.998047, -840.576172, 462.402344
-106.201172, -811.279297, 560.058594
-141.845703, -802.490234, 480.957031
-114.013672, -746.826172, 439.941406
-177.001953, -784.912109, 322.753906
-161.865234, -895.751953, 246.093750
-156.005859, -856.689453, 368.652344
-,-,-
-86.181641, 635.742188, 678.710938
-90.087891, 639.648438, 562.500000
-93.505859, 832.519531, 724.609375
-9.033203, 850.585938, 511.718750
-48.583984, 980.468750, 632.324219
-28.076172, 982.421875, 494.140625
-118.408203, 1060.546875, 504.882812
-164.306641, 1125.976562, 569.335938
-176.513672, 1032.226562, 647.460938
-231.201172, 924.804688, 792.968750
-132.080078, 781.250000, 873.535156
-179.443359, 555.175781, 1013.671875
-165.771484, 393.554688, 1005.371094
-269.775391, 158.203125, 951.171875
17.089844, 327.148438, 1027.832031
-246.826172, -344.482422, 896.972656
-196.044922, -279.541016, 890.625000
-199.462891, -501.708984, 801.269531
-165.771484, -749.267578, 757.812500
-129.638672, -740.478516, 635.742188
-97.900391, -864.013672, 675.292969
-71.044922, -735.107422, 541.015625
-115.478516, -912.353516, 353.027344
-89.111328, -764.404297, 258.789062
-70.068359, -896.240234, 211.914062
-81.787109, -876.708984, 252.929688
-108.642578, -947.998047, 226.562500
-93.505859, -916.259766, 309.082031
-124.267578, -1003.662109, 222.656250
-73.486328, -1083.740234, 258.300781
-,-,-
-279.541016, 415.039062, 715.332031
-278.564453, 522.460938, 688.476562
-235.595703, 598.632812, 671.875000
-211.669922, 687.500000, 582.519531
-218.994141, 736.816406, 642.578125
-196.044922, 730.468750, 626.464844
-225.341797, 804.687500, 545.410156
-208.740234, 868.164062, 673.339844
-168.701172, 871.093750, 530.273438
-214.111328, 943.359375, 597.656250
-218.994141, 1042.968750, 584.960938
-254.638672, 1038.574219, 594.726562
-250.244141, 990.722656, 765.136719
-169.677734, 791.015625, 813.476562
-230.224609, 754.394531, 1045.410156
-181.396484, 459.472656, 904.296875
-329.345703, 471.679688, 1077.148438
-246.826172, 141.113281, 1001.464844
-363.037109, 165.527344, 981.933594
-327.880859, -61.279297, 992.187500
-403.564453, -203.857422, 740.722656
-233.154297, -561.279297, 895.019531
-220.947266, -710.693359, 751.953125
-181.396484, -725.341797, 684.570312
-202.392578, -727.294922, 584.472656
-187.255859, -701.904297, 409.179688
-161.865234, -720.458984, 457.519531
-174.072266, -725.341797, 389.160156
-172.607422, -736.572266, 465.820312
-181.396484, -819.091797, 523.925781
-195.556641, -825.927734, 497.070312
-,-,-
-277.587891, 546.875000, 677.734375
-256.591797, 468.750000, 691.406250
-200.439453, 525.390625, 756.347656
-177.978516, 576.660156, 655.273438
-129.638672, 596.191406, 707.031250
-142.822266, 697.753906, 575.195312
-152.099609, 818.359375, 632.324219
-171.142578, 929.687500, 508.789062
-189.208984, 1003.906250, 578.125000
-202.880859, 1074.218750, 574.218750
-192.138672, 1036.621094, 599.609375
-188.232422, 957.519531, 736.816406
-184.814453, 918.945312, 816.406250
-169.677734, 788.085938, 910.156250
-211.181641, 778.320312, 1062.500000
-235.595703, 535.156250, 888.183594
-207.275391, 394.042969, 1133.300781
-259.033203, 90.820312, 1005.371094
-474.365234, 330.078125, 1076.660156
-268.310547, -380.615234, 852.539062
-209.716797, -406.005859, 786.132812
-173.583984, -932.861328, 632.324219
-156.005859, -811.279297, 667.480469
-164.794922, -871.826172, 584.960938
-131.103516, -652.587891, 464.843750
-170.166016, -818.603516, 421.875000
-213.623047, -657.470703, 307.128906
-182.861328, -798.095703, 353.515625
-176.025391, -835.693359, 248.046875
-193.115234, -953.857422, 304.199219
-168.701172, -996.826172, 394.531250
-,-,-
-284.912109, 426.757812, 724.609375
-281.982422, 665.039062, 663.085938
-307.861328, 698.242188, 656.738281
-287.353516, 818.359375, 649.414062
-256.591797, 848.632812, 511.718750
-266.357422, 830.566406, 692.871094
-214.599609, 878.906250, 494.140625
-285.400391, 1048.828125, 573.242188
-232.177734, 974.609375, 496.093750
-287.841797, 1003.906250, 627.441406
-277.099609, 918.945312, 694.335938
-321.044922, 892.089844, 823.242188
-163.818359, 768.554688, 898.437500
-277.099609, 567.382812, 1040.039062
-256.103516, 271.484375, 1116.210938
-297.607422, 181.152344, 1051.269531
-279.052734, 20.019531, 884.765625
-333.740234, -196.044922, 756.835938
-249.267578, -407.958984, 689.453125
-266.357422, -661.865234, 749.023438
-248.779297, -834.228516, 606.445312
-194.580078, -566.162109, 552.734375
-200.927734, -882.568359, 534.179688
-148.193359, -883.544922, 417.968750
-160.400391, -864.013672, 315.429688
-180.908203, -877.197266, 248.046875
-199.951172, -770.263672, 252.929688
-219.482422, -900.146484, 275.878906
-215.576172, -858.154297, 359.375000
-,-,-
-255.126953, 363.281250, 749.023438
-283.935547, 515.136719, 681.640625
-285.400391, 603.515625, 712.402344
-209.228516, 630.859375, 686.523438
-231.201172, 776.367188, 673.339844
-223.876953, 841.796875, 614.746094
-246.826172, 1017.578125, 520.019531
-222.412109, 1002.929688, 555.664062
-172.119141, 1051.269531, 582.031250
-170.166016, 1003.906250, 563.964844
-211.669922, 1161.132812, 635.253906
-182.861328, 970.703125, 758.300781
-205.810547, 905.273438, 895.996094
-189.208984, 718.750000, 914.550781
-289.306641, 693.847656, 1007.812500
-196.044922, 313.476562, 952.148438
-259.521484, 140.136719, 1080.078125
-274.169922, 401.367188, 889.160156
-336.669922, -260.498047, 917.480469
-284.912109, -398.681641, 770.019531
-308.837891, -566.162109, 760.253906
-277.099609, -831.787109, 611.816406
-251.220703, -750.732422, 546.386719
-197.509766, -785.888672, 396.484375
-198.974609, -772.705078, 295.898438
-198.974609, -812.744141, 210.937500
-196.044922, -760.009766, 290.039062
-224.365234, -861.083984, 327.636719
-260.009766, -841.552734, 375.488281
-,-,-
-398.681641, 311.523438, 632.324219
-375.244141, 337.402344, 688.476562
-364.990234, 357.910156, 672.363281
-362.060547, 493.652344, 696.777344
-375.244141, 553.710938, 674.316406
-343.505859, 589.843750, 729.492188
-353.759766, 801.757812, 652.832031
-308.837891, 706.054688, 667.968750
-335.693359, 876.953125, 680.664062
-366.455078, 911.132812, 641.601562
-329.833984, 846.679688, 709.960938
-371.826172, 937.500000, 753.906250
-380.615234, 842.773438, 835.449219
-365.478516, 819.335938, 848.144531
-342.529297, 627.929688, 869.628906
-316.650391, 590.820312, 945.312500
-299.072266, 511.718750, 991.210938
-325.927734, 297.363281, 904.296875
-355.712891, 319.824219, 965.820312
-328.369141, 184.082031, 996.582031
-372.802734, 43.945312, 916.503906
-353.759766, -21.240234, 957.031250
-333.740234, -265.380859, 871.582031
-288.330078, -353.759766, 874.511719
-292.236328, -484.130859, 795.898438
-273.193359, -545.654297, 798.828125
-233.642578, -639.892578, 758.789062
-216.064453, -686.279297, 738.281250
-194.091797, -772.705078, 712.402344
-196.533203, -871.826172, 635.742188
-175.537109, -808.349609, 592.773438
-191.650391, -867.919922, 521.972656
-203.857422, -731.201172, 427.734375
-194.091797, -724.365234, 312.500000
-155.517578, -760.986328, 302.246094
-140.869141, -841.552734, 418.457031
-160.400391, -895.263672, 446.289062
-169.189453, -951.416016, 421.875000
-157.958984, -1012.939453, 463.378906
-,-,-
-238.525391, 541.015625, 613.281250
-152.099609, 691.894531, 723.632812
-200.439453, 620.117188, 585.449219
-146.240234, 652.343750, 609.863281
-136.474609, 640.625000, 531.250000
-119.873047, 715.332031, 667.968750
-81.787109, 816.894531, 477.050781
